,Name,batter,bat_speed_90th,bat_speed_80th,bat_speed_std,swing_length_coefficient,swing_length_pvalue,contact_coefficient,contact_pvalue,contact_r2,estimated_woba_50th_percentile,estimated_woba_75th_percentile,estimated_woba_per_swing_top50,estimated_woba_per_swing_top25,swing_count,average_bat_speed,diff_between_wobacon_woba_50,diff_between_wobacon_woba_25
273,josé altuve,514888,74.69034354479675,72.99866625619588,10.541708597400294,8.447826285301428,5.7836373921164684e-223,1.203189023636709,2.3106537217697916e-148,0.9728266563390987,0.3391746031746032,0.3540740740740741,0.170944,0.15419354838709678,251.0,65.9780509878604,0.16823060317460317,0.1998805256869773
274,isaac paredes,670623,72.10690197898873,70.3938134617601,6.793349807955099,8.341401291347994,1.5690186412626496e-272,1.2164688729564241,5.652261199650025e-170,0.9770389292893311,0.31579999999999997,0.38107142857142856,0.130593984962406,0.16166666666666665,266.0,65.93837143362343,0.18520601503759396,0.2194047619047619
275,pete crow-armstrong,691718,75.74184346831922,74.06554065534597,15.228673846412574,9.696156402365903,2.903224332394572e-105,1.17350417577588,5.192790438437193e-66,0.9785582358438716,0.3094090909090909,0.21666666666666665,0.1153728813559322,0.06724137931034482,118.0,65.90476119185551,0.1940362095531587,0.14942528735632182
276,sal frelick,686217,72.45391531598536,71.31977106700776,8.092871094430862,9.54403221646099,5.107331271169073e-167,1.2281249152529254,1.2572329820594987e-118,0.9766963186061677,0.27390000000000003,0.2855217391304348,0.1488586956521739,0.1427608695652174,185.0,65.88611534204419,0.12504130434782612,0.1427608695652174
277,blake perkins,663368,72.67136439772041,71.79717116108806,13.56473086947346,9.29119514392249,1.9165549257917617e-173,1.2242834511204335,5.69337181192574e-87,0.9743749045224056,0.33832203389830506,0.3421153846153846,0.2169673913043478,0.1933695652173913,184.0,65.81692726643713,0.12135464259395726,0.1487458193979933
278,brayan rocchio,677587,72.91001647656243,72.0331730055589,12.317364493636298,9.409816390454756,5.88665318397563e-203,1.1838778534844332,1.154928908129273e-115,0.9737016570657415,0.30508695652173917,0.2952857142857143,0.14034000000000002,0.16536,201.0,65.81224041512398,0.16474695652173915,0.1299257142857143
279,marcus semien,543760,72.65459132098427,70.72882123959748,8.305048920308925,8.721981366619485,7.30512646748638e-250,1.2347691096601756,2.553645121093979e-179,0.9751557326244051,0.4439999999999999,0.49364444444444444,0.2505428571428571,0.31734285714285715,281.0,65.79303893975141,0.19345714285714277,0.1763015873015873
280,jake mccarthy,664983,74.46751730469197,71.94405072747526,11.968649879985831,9.711213037295321,1.5862615444882164e-143,1.1751844199968444,7.472794700256108e-86,0.9664104227844706,0.34151219512195125,0.3693809523809524,0.18184415584415586,0.20413157894736844,154.0,65.62437981108344,0.15966803927779538,0.16524937343358398
281,isiah kiner-falefa,643396,71.52070623350201,69.79805284581133,7.199496101994614,9.723515575333366,6.819531664301627e-148,1.19880959811134,3.1667460800821357e-103,0.9724083998652818,0.37576595744680846,0.3564444444444444,0.22076249999999997,0.24059999999999998,160.0,65.60975495395311,0.1550034574468085,0.11584444444444442
282,tyler nevin,663527,72.07342063688989,70.36807651787868,8.969889788513996,9.596149632609434,3.528171272795163e-210,1.2484864636378914,2.842072967283079e-121,0.9791719188518445,0.2734666666666667,0.24904166666666663,0.11500934579439254,0.11277358490566036,215.0,65.60011834622856,0.15845732087227415,0.13626808176100627
283,santiago espinal,669289,72.49646633509172,70.07161577133202,8.810530299530518,8.87960554480208,8.834472559678841e-137,1.2231426419404605,2.1609563078504935e-99,0.9755696804547244,0.2487560975609756,0.25204347826086965,0.14165277777777777,0.16102777777777783,144.0,65.56360319247568,0.10710331978319784,0.09101570048309182
284,zach mckinstry,656716,71.4411131943077,69.95058646928885,6.65525548481235,9.430547271208429,1.6786118652647838e-98,1.2080778019795313,7.361562239097668e-56,0.9757722003221843,0.28099999999999997,0.21572727272727274,0.11448148148148148,0.08788888888888889,108.0,65.51141226769352,0.1665185185185185,0.12783838383838386
285,alex verdugo,657077,72.24153772831455,70.77835971347533,8.316386159890198,10.41518062778813,1.532439869490071e-188,1.2328647738671377,9.02566277581926e-133,0.9774010484105504,0.32582,0.34662962962962957,0.16291,0.18717999999999996,200.0,65.5088157210988,0.16291,0.1594496296296296
286,oswaldo cabrera,665828,71.49117503748614,70.39350835079269,10.059047851472009,9.803250870000243,1.4519299438838328e-189,1.202946745360559,6.930896846332837e-122,0.9766871979996476,0.2993018867924528,0.30696551724137927,0.16875531914893616,0.18940425531914892,189.0,65.470349111286,0.13054656764351663,0.11756126192223035
287,andrés giménez,665926,72.3889189214546,70.80423472703067,8.777701595518453,9.59231169619969,3.8855383495438824e-291,1.1957696724409896,8.406934347997624e-163,0.9762634098226064,0.3294716981132075,0.3147391304347826,0.12211188811188808,0.10195774647887322,286.0,65.40314687258905,0.2073598100013194,0.21278138395590934
288,jeff mcneil,643446,73.11217731642245,71.42619803735447,9.756174384478234,9.606237737565154,2.043920705439251e-208,1.1978718406007218,2.21219207229197e-143,0.9663603456996033,0.2946363636363636,0.2694,0.13969827586206895,0.1161206896551724,232.0,65.39223947657469,0.15493808777429463,0.15327931034482756
289,andrew benintendi,643217,71.85159199157995,70.9603834005433,10.397328995746141,10.057609072116044,9.271730941642803e-209,1.2204473609826363,2.8267644730828e-142,0.9791433985332472,0.3383389830508474,0.3369629629629629,0.18147272727272723,0.1654181818181818,221.0,65.26641357852148,0.1568662557781202,0.1715447811447811
290,nick ahmed,605113,71.56344501313741,70.3736522385056,9.706068545024818,8.986083539390755,7.489502360089255e-189,1.1977495513207472,2.5602109745050585e-111,0.9754125003592118,0.2873953488372093,0.3133,0.12358000000000001,0.12532,201.0,65.2385989781397,0.16381534883720927,0.18798000000000004
291,josh rojas,668942,70.57943212523458,69.20794864950942,5.0785989005765995,9.017746544750997,2.3047596098428236e-167,1.2523733787042064,6.646621437201653e-109,0.9767709178145977,0.40769047619047616,0.4095217391304347,0.2014470588235294,0.22426190476190472,170.0,65.22908538028545,0.20624341736694676,0.18525983436853
292,bryson stott,681082,71.1994095947521,69.91155895877218,7.548811975533111,9.372561870799798,4.166453632852087e-202,1.2262419191976264,1.3896320147134899e-120,0.9731990442886279,0.3747818181818182,0.43790909090909086,0.20208823529411768,0.2833529411764706,204.0,65.03172560521014,0.17269358288770054,0.15455614973262027
293,jake meyers,676694,74.50292860492551,72.1625033748601,12.898785976464843,9.557643569876147,1.94005924070493e-91,1.2370683042348245,9.900242696168147e-59,0.977709775713902,0.3797142857142857,0.36439999999999995,0.1968888888888889,0.20244444444444443,108.0,65.00324054107703,0.18282539682539684,0.16195555555555552
294,nolan schanuel,694384,71.54752179496023,69.61853335071841,6.4240004852603665,9.702082127796817,9.783297672555763e-160,1.261466109088766,1.5223957541706618e-106,0.9747620111416598,0.364275,0.30222727272727273,0.1755542168674699,0.16217073170731708,166.0,64.91247168004034,0.18872078313253013,0.14005654101995565
295,michael siani,672279,74.56514458096761,72.67839845817143,15.03588904857641,9.372155802100592,6.4471482902536576e-108,1.1316324068223436,6.091753706448815e-56,0.959186321824261,0.283,0.2693333333333333,0.1595090909090909,0.14962962962962964,111.0,64.75796182477443,0.12349090909090907,0.11970370370370367
296,luis urías,649966,72.63380911809804,70.65302055412161,9.11639207997358,8.496775005039499,1.165735132099889e-101,1.1961410948772044,3.242884977441239e-64,0.9725273944557362,0.3302727272727273,0.4800909090909091,0.12975,0.1886071428571429,112.0,64.75220673804151,0.20052272727272727,0.29148376623376626
297,kyle farmer,571657,70.84153430922353,68.92158984326264,6.35451664527423,9.716920114652172,5.060156679071032e-109,1.2368951435553366,3.5370969011468505e-68,0.9748781240700262,0.2297777777777778,0.20973333333333335,0.1148888888888889,0.11651851851851854,109.0,64.53542006282744,0.1148888888888889,0.09321481481481482
298,austin martin,668885,69.99834560201498,68.2276670690281,7.377534050979484,9.3430641627918,8.813536953208504e-123,1.2197707948217678,1.5732621322102028e-81,0.9790254931215863,0.3312285714285715,0.35329411764705876,0.18698387096774197,0.19374193548387092,124.0,64.23970219708887,0.14424470046082952,0.15955218216318784
299,vidal bruján,660644,70.3507890131746,69.49800400293722,10.509534637814138,9.327989651844973,7.380311461174138e-127,1.2016011133052262,2.085072306775711e-74,0.9692702836596085,0.30316666666666664,0.31821428571428567,0.13374999999999998,0.13102941176470587,136.0,64.07666604746966,0.16941666666666666,0.1871848739495798
300,kevin newman,621028,71.54926313813722,69.26575547019972,10.829648306489782,9.726054550603664,3.655279417689038e-120,1.2334066559380776,1.588302325658688e-79,0.9720822090777752,0.31575675675675674,0.3822857142857143,0.17437313432835821,0.24327272727272728,134.0,64.04404867427549,0.14138362242839853,0.139012987012987
301,adam frazier,624428,70.94981015521728,68.35287121101571,9.206537284625474,9.54875434756957,2.756940430422977e-126,1.2095132142184128,1.02167715366165e-81,0.9689026761592581,0.3065294117647059,0.2947058823529411,0.1488857142857143,0.1431428571428571,140.0,63.788929170703526,0.1576436974789916,0.151563025210084
302,wilmer flores,527038,70.78969496076097,68.69991579811402,7.462923286779898,9.353123377025941,4.6032380520742526e-154,1.2299439410621968,4.968419611889289e-95,0.9621737004374097,0.3052727272727273,0.3219090909090909,0.16790000000000002,0.17705,160.0,63.780839213204715,0.13737272727272729,0.1448590909090909
303,justin turner,457759,70.02078765815224,68.42787013448837,7.529926969533486,10.038109546770817,1.2785430734211516e-219,1.2628050338788364,6.695878091570831e-157,0.9788698688485984,0.2893478260869565,0.27912000000000003,0.11474137931034484,0.12031034482758622,232.0,63.52193427659911,0.1746064467766117,0.1588096551724138
304,keibert ruiz,660688,69.92509535025513,68.42206024911323,7.991196220385749,9.134651118008989,6.576012059649848e-119,1.2201979888577466,1.964007682172656e-75,0.9696579843820635,0.23123333333333335,0.22673333333333334,0.11188709677419355,0.10970967741935485,124.0,63.5112711508581,0.1193462365591398,0.1170236559139785
305,brice turang,668930,72.15512968572769,70.20226144313213,12.67211764535464,10.87028387268973,1.7694730218976557e-184,1.247354658319085,4.9116760696557723e-138,0.9760265375448702,0.3036428571428571,0.34953333333333336,0.16670588235294115,0.20560784313725491,204.0,63.3090136726859,0.13693697478991596,0.14392549019607845
306,ernie clement,676391,70.41167808950044,69.40906422414598,11.442883653275196,9.519744538528068,8.774847187573191e-111,1.1969292993936234,4.246318944106532e-77,0.9749935961320606,0.41081481481481474,0.5224545454545454,0.18183606557377047,0.19156666666666664,122.0,63.22148024859725,0.22897874924104428,0.33088787878787873
307,jacob young,696285,72.22524589571911,70.95979138431895,15.814836069334334,9.855986226795933,9.749657972251863e-153,1.1710829018323736,2.6613182755255097e-88,0.9647524364446507,0.3219166666666667,0.40068181818181825,0.1884390243902439,0.21500000000000002,164.0,62.993317406564515,0.13347764227642278,0.18568181818181823
308,nicky lopez,670032,69.57071509162571,67.79683665815473,8.356802754441174,9.674260989771218,2.3417643266139772e-157,1.256899151356112,3.5213572680013896e-99,0.9722662025635833,0.25579069767441864,0.32204347826086954,0.1374875,0.185175,161.0,62.31671213760697,0.11830319767441863,0.13686847826086954
309,steven kwan,680757,69.94760481543507,67.7723897060104,8.382208701147626,9.820003475882926,3.009920023842807e-165,1.2533733541528478,2.3771702255189246e-133,0.9793480854088671,0.34381999999999996,0.3198620689655172,0.2022470588235294,0.22085714285714286,170.0,62.26729178582515,0.14157294117647057,0.09900492610837436
310,whit merrifield,593160,67.74793029566041,65.9941205402351,8.726248369140661,8.92483809207467,2.874675106451337e-107,1.2655797307307424,3.757090857366149e-79,0.9817323192877297,0.29700000000000004,0.3577857142857143,0.14850000000000002,0.1727241379310345,117.0,60.98497969153804,0.14850000000000002,0.18506157635467982
311,luis arráez,650333,67.44842321967799,66.14179022292726,8.178266476379836,10.338821463718217,2.643643085372304e-209,1.3217080361768934,8.868206110616821e-177,0.9810419472620271,0.35055737704918033,0.36065625,0.1843448275862069,0.19898275862068965,233.0,60.39163938398079,0.16621254946297342,0.16167349137931036
